"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0601_37"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2024-06-30T04:57:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""outgoing-overseas-fund-transfer"", ""sender_hashcode"": ""S_RCBC0601"", ""sender_amount"": ""1180.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""NA"", ""sender_country"": ""PH"", ""sender_city"": ""NA"", ""receiver_hashcode"": ""R_RCBC0600"", ""receiver_amount"": ""46.37"", ""receiver_type"": ""NA"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc0601"", ""sender_advance_hashcode"": ""192.168.0.1"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2024-06-23T04:57:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2024-06-23T04:57:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1800_110"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-26T08:12:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1800"", ""sender_amount"": ""2106.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""1928.0"", ""sender_country"": ""US"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1800"", ""receiver_amount"": ""939.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""SG"", ""external_id"": ""db7df0f9-d2d9-46d3-8376-77e49aecf8cb"", ""sender_advance_hashcode"": ""a3f5e6d2-9c4b-4a1e-8b2d-3f6c7d8e9f0a"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""bbbbbbbb-0a1b-2c3d-4e5f-6a7b8c9d0e1f"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-19T08:12:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-19T08:12:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1600_90"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-26T08:12:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1600"", ""sender_amount"": ""2106.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""1928.0"", ""sender_country"": ""US"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1600"", ""receiver_amount"": ""939.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""SG"", ""external_id"": ""db7df0f9-d2d9-46d3-8376-77e49aecf8cb"", ""sender_advance_hashcode"": ""7995"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""1111"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-19T08:12:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-19T08:12:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1600_91"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-27T08:22:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1600"", ""sender_amount"": ""1891.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""2005.0"", ""sender_country"": ""SG"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1601"", ""receiver_amount"": ""317.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""SG"", ""external_id"": ""d569bed5-eff7-4055-8aea-06a1ec26613a"", ""sender_advance_hashcode"": ""5966"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""2222"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-20T08:22:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-20T08:22:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc2100_145"", ""source_of_funds"": ""NA"", ""txn_date_time"": ""2025-06-26T23:12:00Z"", ""txn_type_code"": ""3"", ""txn_type"": ""remittance"", ""sender_hashcode"": ""S_RCBC2109"", ""sender_amount"": ""56690.0"", ""sender_currency"": ""USD"", ""sender_amount_usd"": ""1012.32"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC2100"", ""receiver_amount"": ""56690.0"", ""receiver_type"": ""PEP"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""c6cd099d-1"", ""sender_advance_hashcode"": ""SADV010"", ""txn_status"": ""completed"", ""receiver_advance_hashcode"": ""PEP_ADV001"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-19T23:12:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-19T23:12:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1700_101"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-27T08:22:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1700"", ""sender_amount"": ""1891.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""2005.0"", ""sender_country"": ""SG"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1701"", ""receiver_amount"": ""317.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""SG"", ""external_id"": ""d569bed5-eff7-4055-8aea-06a1ec26613a"", ""sender_advance_hashcode"": ""68.197.232.29"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""11.111.111.12"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-20T08:22:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-20T08:22:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1200_77"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-27T08:22:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC1200"", ""sender_amount"": ""9834.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": 0, ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC1201"", ""receiver_amount"": ""9834.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc1200"", ""sender_advance_hashcode"": ""824df2ca"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""5966"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-20T08:22:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-20T08:22:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1800_111"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-27T08:22:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1800"", ""sender_amount"": ""1891.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""2005.0"", ""sender_country"": ""SG"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1801"", ""receiver_amount"": ""317.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""SG"", ""external_id"": ""d569bed5-eff7-4055-8aea-06a1ec26613a"", ""sender_advance_hashcode"": ""b4e6d7f3-0a1b-2c3d-4e5f-6a7b8c9d0e1f"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""bbbbbbbb-0b1b-2c3d-4e5f-6a7b8c9d0e1f"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-20T08:22:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-20T08:22:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1700_102"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-28T08:32:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1700"", ""sender_amount"": ""2378.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""153.0"", ""sender_country"": ""US"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1702"", ""receiver_amount"": ""3562.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""PH"", ""external_id"": ""d8258868-2186-410f-8204-adf60e39b7c5"", ""sender_advance_hashcode"": ""11.111.111.11"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""11.111.111.13"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-21T08:32:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-21T08:32:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1800_112"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-28T08:32:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1800"", ""sender_amount"": ""2378.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""153.0"", ""sender_country"": ""US"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1802"", ""receiver_amount"": ""3562.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""PH"", ""external_id"": ""d8258868-2186-410f-8204-adf60e39b7c5"", ""sender_advance_hashcode"": ""bbbbbbbb-0a1b-2c3d-4e5f-6a7b8c9d0e1f"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""bbbbbbbb-0c1b-2c3d-4e5f-6a7b8c9d0e1f"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-21T08:32:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-21T08:32:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1600_92"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-28T08:32:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1600"", ""sender_amount"": ""2378.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""153.0"", ""sender_country"": ""US"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1602"", ""receiver_amount"": ""3562.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""PH"", ""external_id"": ""d8258868-2186-410f-8204-adf60e39b7c5"", ""sender_advance_hashcode"": ""1111"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""3333"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-21T08:32:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-21T08:32:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1200_78"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-28T08:32:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC1200"", ""sender_amount"": ""10192.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": 0, ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC1202"", ""receiver_amount"": ""10192.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc1200"", ""sender_advance_hashcode"": ""12a65fb6"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""5967"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-21T08:32:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-21T08:32:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1700_103"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-28T08:42:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1700"", ""sender_amount"": ""892.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""3040.0"", ""sender_country"": ""PH"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1703"", ""receiver_amount"": ""2266.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""bcae421f-aa1e-4e44-84d1-c52260c42173"", ""sender_advance_hashcode"": ""11.111.111.12"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""11.111.111.14"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-21T08:42:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-21T08:42:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1800_113"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-28T08:42:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1800"", ""sender_amount"": ""892.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""3040.0"", ""sender_country"": ""PH"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1803"", ""receiver_amount"": ""2266.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""bcae421f-aa1e-4e44-84d1-c52260c42173"", ""sender_advance_hashcode"": ""bbbbbbbb-0b1b-2c3d-4e5f-6a7b8c9d0e1f"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""bbbbbbbb-0d1b-2c3d-4e5f-6a7b8c9d0e1f"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-21T08:42:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-21T08:42:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1200_79"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-28T08:42:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""payment"", ""sender_hashcode"": ""S_RCBC1200"", ""sender_amount"": ""9867.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": 0, ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC1203"", ""receiver_amount"": ""9867.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""3d2n5e6f-2fg0-0e1f-2a3b-4c5drcbc1200"", ""sender_advance_hashcode"": ""b9b83c1b"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""6051"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-21T08:42:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-21T08:42:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1600_93"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-28T08:42:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1600"", ""sender_amount"": ""892.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""3040.0"", ""sender_country"": ""PH"", ""sender_city"": ""SGP"", ""receiver_hashcode"": ""R_RCBC1603"", ""receiver_amount"": ""2266.0"", ""receiver_type"": ""merchant"", ""receiver_currency"": ""USD"", ""receiver_country"": ""US"", ""external_id"": ""bcae421f-aa1e-4e44-84d1-c52260c42173"", ""sender_advance_hashcode"": ""2222"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""4444"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-21T08:42:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-21T08:42:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc0400_26"", ""source_of_funds"": ""Salary"", ""txn_date_time"": ""2025-06-29T00:00:00Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC0400"", ""sender_amount"": ""4000.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": ""72.0"", ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC0403"", ""receiver_amount"": ""72.0"", ""receiver_type"": ""NA"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""a3f5e6d2-9c4b-4a1e-8b2d-3f6c7d8e9f0c"", ""sender_advance_hashcode"": ""192.168.1.10"", ""txn_status"": ""pending"", ""receiver_advance_hashcode"": ""NA"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-22T00:00:00Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-22T00:00:00Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
"{""payload"": {""transaction_id"": ""rcbc01Txntxn_rcbc1900_120"", ""source_of_funds"": ""R1"", ""txn_date_time"": ""2025-06-29T08:52:01Z"", ""txn_type_code"": ""1"", ""txn_type"": ""fund-transfer"", ""sender_hashcode"": ""S_RCBC1900"", ""sender_amount"": ""59625.0"", ""sender_currency"": ""PHP"", ""sender_amount_usd"": 0, ""sender_country"": ""PH"", ""sender_city"": ""MNL"", ""receiver_hashcode"": ""R_RCBC1900"", ""receiver_amount"": 0, ""receiver_type"": ""individual"", ""receiver_currency"": ""PHP"", ""receiver_country"": ""PH"", ""external_id"": ""EXT001"", ""sender_advance_hashcode"": ""SADV001"", ""txn_status"": ""success"", ""receiver_advance_hashcode"": ""RADV001"", ""sender_first_name"": ""NA"", ""sender_last_name"": ""NA"", ""sender_incorporation_date"": ""2025-06-28T22:52:01Z"", ""sender_address"": ""NA"", ""receiver_first_name"": ""NA"", ""receiver_last_name"": ""NA"", ""receiver_incorporation_date"": ""2025-06-22T08:52:01Z"", ""receiver_address"": ""NA"", ""external_code"": ""NA"", ""sending_partner_code"": ""NA"", ""receiving_partner_code"": ""NA"", ""receiver_msisdn"": ""NA"", ""sender_msisdn"": ""NA"", ""sender_msisdn.1"": """", ""receiver_incorporation_date.1"": """", ""intermediary"": [{""hashcode"": """"}]}, ""format"": ""tt_json"", ""version"": ""1""}"
